"Periodo","cvegeo","Desglose","Proporción_de_la_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_(Municipio_o_demarcación_territorial)",
"2020",	13083,"Zempoala","21.1535082336",
"2020",	13084,"Zimapán","16.1332893614",
"2020",	14,"Jalisco","NA",
"2020",	14001,"Acatic","16.8507533994",
"2020",	14002,"Acatlán de Juárez","15.2226411836",
"2020",	14003,"Ahualulco de Mercado","14.0688476177",
"2020",	14004,"Amacueca","8.2431457431",
"2020",	14005,"Amatitán","8.9070375125",
"2020",	14006,"Ameca","13.8098184775",
"2020",	14007,"San Juanito de Escobedo","13.730124624",
"2020",	14008,"Arandas","14.4062610571",
"2020",	14009,"El Arenal","11.5907753187",
"2020",	14010,"Atemajac de Brizuela","24.9868972746",
"2020",	14011,"Atengo","12.9249159507",
"2020",	14012,"Atenguillo","5.2119700748",
"2020",	14013,"Atotonilco el Alto","9.0556569193",
"2020",	14014,"Atoyac","9.9654309214",
"2020",	14015,"Autlán de Navarro","18.4962537635",
"2020",	14016,"Ayotlán","14.8910449854",
"2020",	14017,"Ayutla","19.4480093188",
"2020",	14018,"La Barca","18.0013952421",
"2020",	14019,"Bolaños","21.234939759",
"2020",	14020,"Cabo Corrientes","22.6549737353",
"2020",	14021,"Casimiro Castillo","17.979314338",
"2020",	14022,"Cihuatlán","18.2477883673",
"2020",	14023,"Zapotlán el Grande","13.5485434571",
"2020",	14024,"Cocula","18.8281175653",
"2020",	14025,"Colotlán","11.0310378709",
"2020",	14026,"Concepción de Buenos Aires","3.4885607659",
"2020",	14027,"Cuautitlán de García Barragán","30.6146002763",
"2020",	14028,"Cuautla","7.1294559099",
"2020",	14029,"Cuquío","10.6366447044",
"2020",	14030,"Chapala","9.4188037078",
"2020",	14031,"Chimaltitán","29.8882681564",
"2020",	14032,"Chiquilistlán","15.5021459227",
"2020",	14033,"Degollado","15.2024587078",
"2020",	14034,"Ejutla","4.6511627907",
"2020",	14035,"Encarnación de Díaz","6.1459477209",
"2020",	14036,"Etzatlán","11.2178498346",
"2020",	14037,"El Grullo","17.2711483859",
"2020",	14038,"Guachinango","7.3660714286",
"2020",	14039,"Guadalajara","9.9275705011",
"2020",	14040,"Hostotipaquillo","5.6958308867",
"2020",	14041,"Huejúcar","9.8417068135",
"2020",	14042,"Huejuquilla el Alto","19.2764506837",
"2020",	14043,"La Huerta","25.4810339015",
"2020",	14044,"Ixtlahuacán de los Membrillos","20.5100661217",
"2020",	14045,"Ixtlahuacán del Río","19.2877063069",
"2020",	14046,"Jalostotitlán","5.3357918582",
"2020",	14047,"Jamay","14.3817479424",
"2020",	14048,"Jesús María","13.2176228863",
"2020",	14049,"Jilotlán de los Dolores","7.3091625159",
"2020",	14050,"Jocotepec","15.8132808765",
"2020",	14051,"Juanacatlán","16.7068267473",
"2020",	14052,"Juchitlán","11.2709832134",
"2020",	14053,"Lagos de Moreno","11.8340237976",
"2020",	14054,"El Limón","3.2214765101",
"2020",	14055,"Magdalena","8.0674726105",
"2020",	14056,"Santa María del Oro","12.6079447323",
"2020",	14057,"La Manzanilla de la Paz","5.9918408975",
"2020",	14058,"Mascota","9.2373356531",
"2020",	14059,"Mazamitla","12.5361425879",
"2020",	14060,"Mexticacán","4.4268316257",
"2020",	14061,"Mezquitic","48.1096454666",
"2020",	14062,"Mixtlán","11.1543810848",
"2020",	14063,"Ocotlán","14.5277239929",
"2020",	14064,"Ojuelos de Jalisco","13.1418532327",
"2020",	14065,"Pihuamo","15.8374318389",
"2020",	14066,"Poncitlán","21.3176638049",
"2020",	14067,"Puerto Vallarta","16.0677096934",
"2020",	14068,"Villa Purificación","21.2117196591",
"2020",	14069,"Quitupan","13.5590933621",
"2020",	14070,"El Salto","17.6066211925",
"2020",	14071,"San Cristóbal de la Barranca","7.2122052705",
"2020",	14072,"San Diego de Alejandría","16.0758112899",
"2020",	14073,"San Juan de los Lagos","9.1164785759",
"2020",	14074,"San Julián","7.7167181076",
"2020",	14075,"San Marcos","20.5965109736",
"2020",	14076,"San Martín de Bolaños","15.9669421488",
"2020",	14077,"San Martín Hidalgo","13.7735970122",
"2020",	14078,"San Miguel el Alto","18.1645028297",
"2020",	14079,"Gómez Farías","18.8441261969",
"2020",	14080,"San Sebastián del Oeste","10.8344951205",
"2020",	14081,"Santa María de los Ángeles","12.6065236556",
"2020",	14082,"Sayula","15.4814000415",
"2020",	14083,"Tala","15.2047581456",
"2020",	14084,"Talpa de Allende","19.7901671281",
"2020",	14085,"Tamazula de Gordiano","15.8846267567",
"2020",	14086,"Tapalpa","9.2865907226",
"2020",	14087,"Tecalitlán","10.3125397996",
"2020",	14088,"Tecolotlán","9.6400916631",
"2020",	14089,"Techaluta de Montenegro","15.3884711779",
"2020",	14090,"Tenamaxtlán","9.2864125122",
"2020",	14091,"Teocaltiche","6.7667752537",
"2020",	14092,"Teocuitatlán de Corona","10.6933868212",
"2020",	14093,"Tepatitlán de Morelos","10.277757489",
"2020",	14094,"Tequila","13.1470615294",
"2020",	14095,"Teuchitlán","9.7315080123",
"2020",	14096,"Tizapán el Alto","28.6973563094",
"2020",	14097,"Tlajomulco de Zúñiga","23.1199665457",
"2020",	14098,"San Pedro Tlaquepaque","13.6927017515",
"2020",	14099,"Tolimán","18.1452765938",
"2020",	14100,"Tomatlán","16.0835667499",
"2020",	14101,"Tonalá","18.5075514312",
"2020",	14102,"Tonaya","6.2167267731",
"2020",	14103,"Tonila","8.3003412969",
"2020",	14104,"Totatiche","7.275",
"2020",	14105,"Tototlán","11.3233099776",
"2020",	14106,"Tuxcacuesco","18.6119169828",
"2020",	14107,"Tuxcueca","17.4404209223",
"2020",	14108,"Tuxpan","16.5391183822",
"2020",	14109,"Unión de San Antonio","9.3969027725",
"2020",	14110,"Unión de Tula","14.6250518692",
"2020",	14111,"Valle de Guadalupe","2.1037868163",
"2020",	14112,"Valle de Juárez","10.0735048446",
"2020",	14113,"San Gabriel","14.7515801135",
"2020",	14114,"Villa Corona","14.5118067323",
"2020",	14115,"Villa Guerrero","15.1363383417",
"2020",	14116,"Villa Hidalgo","8.6659777459",
"2020",	14117,"Cañadas de Obregón","6.0648472125",
"2020",	14118,"Yahualica de González Gallo","8.6781310153",
"2020",	14119,"Zacoalco de Torres","16.6975444675",
"2020",	14120,"Zapopan","11.4790194004",
"2020",	14121,"Zapotiltic","17.0547938877",
"2020",	14122,"Zapotitlán de Vadillo","9.0809777414",
"2020",	14123,"Zapotlán del Rey","12.0003363127",
"2020",	14124,"Zapotlanejo","13.9762645957",
"2020",	14125,"San Ignacio Cerro Gordo","8.0420149956",
"2020",	15,"México","NA",
"2020",	15001,"Acambay de Ruíz Castañeda","40.7942813479",
"2020",	15002,"Acolman","25.6083609176",
"2020",	15003,"Aculco","29.2042019911",
"2020",	15004,"Almoloya de Alquisiras","30.5112602795",
"2020",	15005,"Almoloya de Juárez","38.5045221704",
"2020",	15006,"Almoloya del Río","26.1799466401",
"2020",	15007,"Amanalco","43.2698431211",
"2020",	15008,"Amatepec","33.7087620009",
"2020",	15009,"Amecameca","15.464163219",
"2020",	15010,"Apaxco","22.9440131185",
"2020",	15011,"Atenco","33.2726814959",
"2020",	15012,"Atizapán","23.4564410659",
"2020",	15013,"Atizapán de Zaragoza","12.2904872515",
"2020",	15014,"Atlacomulco","37.1989240375",
"2020",	15015,"Atlautla","15.2455170394",
"2020",	15016,"Axapusco","19.8896090717",
"2020",	15017,"Ayapango","17.8704524482",
"2020",	15018,"Calimaya","16.8027541076",
"2020",	15019,"Capulhuac","20.0207400128",
"2020",	15020,"Coacalco de Berriozábal","16.6175040936",
"2020",	15021,"Coatepec Harinas","21.2148677476",
"2020",	15022,"Cocotitlán","18.2064163924",
"2020",	15023,"Coyotepec","10.4304752008",
"2020",	15024,"Cuautitlán","18.3660993267",
"2020",	15025,"Chalco","23.2133147193",
"2020",	15026,"Chapa de Mota","29.1695304479",
"2020",	15027,"Chapultepec","20.7328076905",
"2020",	15028,"Chiautla","22.7837231898",
"2020",	15029,"Chicoloapan","25.1040023019",
"2020",	15030,"Chiconcuac","25.6499977979",
"2020",	15031,"Chimalhuacán","25.4872166453",
"2020",	15032,"Donato Guerra","34.1926409546",
"2020",	15033,"Ecatepec de Morelos","19.9932962015",
"2020",	15034,"Ecatzingo","18.0937231761",
"2020",	15035,"Huehuetoca","20.5600362764",
"2020",	15036,"Hueypoxtla","26.1854935077",
"2020",	15037,"Huixquilucan","10.1745344343",
"2020",	15038,"Isidro Fabela","33.013646715",
"2020",	15039,"Ixtapaluca","24.3542948132",
"2020",	15040,"Ixtapan de la Sal","21.3269670584",
"2020",	15041,"Ixtapan del Oro","5.2902621723",
"2020",	15042,"Ixtlahuaca","32.4358193601",
"2020",	15043,"Xalatlaco","22.7792236331",
"2020",	15044,"Jaltenco","16.1149062233",
"2020",	15045,"Jilotepec","26.3128155814",
"2020",	15046,"Jilotzingo","7.6467347678",
"2020",	15047,"Jiquipilco","44.9490347425",
"2020",	15048,"Jocotitlán","20.3299650143",
"2020",	15049,"Joquicingo","34.8325296743",
"2020",	15050,"Juchitepec","10.0211965624",
"2020",	15051,"Lerma","17.4144695827",
"2020",	15052,"Malinalco","33.4729230262",
"2020",	15053,"Melchor Ocampo","18.5951876665",
"2020",	15054,"Metepec","10.9653925528",
"2020",	15055,"Mexicaltzingo","14.5081795853",
"2020",	15056,"Morelos","31.8538066926",
"2020",	15057,"Naucalpan de Juárez","15.0436003336",
"2020",	15058,"Nezahualcóyotl","17.2397514572",
"2020",	15059,"Nextlalpan","20.0695138012",
"2020",	15060,"Nicolás Romero","21.0425551484",
"2020",	15061,"Nopaltepec","8.7723816938",
"2020",	15062,"Ocoyoacac","23.1034358306",
"2020",	15063,"Ocuilan","24.6516968386",
"2020",	15064,"El Oro","38.5223723396",
"2020",	15065,"Otumba","24.891230763",
"2020",	15066,"Otzoloapan","8.561788275",
"2020",	15067,"Otzolotepec","20.560151688",
"2020",	15068,"Ozumba","24.1290235267",
"2020",	15069,"Papalotla","11.8647717485",
"2020",	15070,"La Paz","27.4986436129",
"2020",	15071,"Polotitlán","9.3362004316",
"2020",	15072,"Rayón","17.8314480005",
"2020",	15073,"San Antonio la Isla","18.799130142",
"2020",	15074,"San Felipe del Progreso","46.5095971119",
"2020",	15075,"San Martín de las Pirámides","16.6575103652",
"2020",	15076,"San Mateo Atenco","23.7379803367",
"2020",	15077,"San Simón de Guerrero","12.1170343137",
"2020",	15078,"Santo Tomás","8.7754884168",
"2020",	15079,"Soyaniquilpan de Juárez","16.7861091683",
"2020",	15080,"Sultepec","17.481228696",
"2020",	15081,"Tecámac","12.3599065138",
"2020",	15082,"Tejupilco","33.5763279007",
"2020",	15083,"Temamatla","16.8493399527",
"2020",	15084,"Temascalapa","25.1989586957",
"2020",	15085,"Temascalcingo","38.5615379617",
"2020",	15086,"Temascaltepec","28.6231691226",
"2020",	15087,"Temoaya","31.5832067418",
"2020",	15088,"Tenancingo","25.9758447746",
"2020",	15089,"Tenango del Aire","13.0505849977",
"2020",	15090,"Tenango del Valle","24.3268834523",
"2020",	15091,"Teoloyucan","14.9836753422",
"2020",	15092,"Teotihuacán","21.2026046578",
"2020",	15093,"Tepetlaoxtoc","22.8589998244",
"2020",	15094,"Tepetlixpa","21.2928377428",
"2020",	15095,"Tepotzotlán","21.0196016991",
"2020",	15096,"Tequixquiac","12.3414068557",
"2020",	15097,"Texcaltitlán","24.6426819435",
"2020",	15098,"Texcalyacac","9.6413768247",
"2020",	15099,"Texcoco","21.9291037694",
"2020",	15100,"Tezoyuca","22.8148575553",
"2020",	15101,"Tianguistenco","35.0118309248",
"2020",	15102,"Timilpan","24.6991439073",
"2020",	15103,"Tlalmanalco","15.7461934025",
"2020",	15104,"Tlalnepantla de Baz","15.120787909",
"2020",	15105,"Tlatlaya","35.0622948075",
"2020",	15106,"Toluca","26.7868260066",
"2020",	15107,"Tonatico","17.7149910881",
"2020",	15108,"Tultepec","18.201784109",
"2020",	15109,"Tultitlán","16.7284518172",
"2020",	15110,"Valle de Bravo","9.8254323586",
"2020",	15111,"Villa de Allende","33.5229644952",
"2020",	15112,"Villa del Carbón","31.3803078152",
"2020",	15113,"Villa Guerrero","29.0585138315",
"2020",	15114,"Villa Victoria","43.1338799899",
"2020",	15115,"Xonacatlán","24.7463472669",
"2020",	15116,"Zacazonapan","12.4849699399",
"2020",	15117,"Zacualpan","16.2295967905",
"2020",	15118,"Zinacantepec","19.3739854573",
"2020",	15119,"Zumpahuacán","29.7604701343",
"2020",	15120,"Zumpango","27.9681455602",
"2020",	15121,"Cuautitlán Izcalli","12.9128941644",
"2020",	15122,"Valle de Chalco Solidaridad","27.6478066493",
"2020",	15123,"Luvianos","32.6574272046",
"2020",	15124,"San José del Rincón","40.3156508721",
"2020",	15125,"Tonanitla","22.0327706106",
"2020",	16,"Michoacán de Ocampo","NA",
"2020",	16001,"Acuitzio","25.4349104576",
"2020",	16002,"Aguililla","33.648055313",
"2020",	16003,"Álvaro Obregón","32.5098113865",
"2020",	16004,"Angamacutiro","23.063412427",
"2020",	16005,"Angangueo","18.8671843957",
"2020",	16006,"Apatzingán","19.186527929",
"2020",	16007,"Aporo","18.486672399",
"2020",	16008,"Aquila","46.2286590956",
"2020",	16009,"Ario","11.0742694151",
"2020",	16010,"Arteaga","35.8609132146",
"2020",	16011,"Briseñas","22.6700359462",
"2020",	16012,"Buenavista","14.8075152669",
"2020",	16013,"Carácuaro","13.8592508513",
"2020",	16014,"Coahuayana","25.4243628234",
"2020",	16015,"Coalcomán de Vázquez Pallares","20.4187878783",
"2020",	16016,"Coeneo","27.2336431366",
"2020",	16017,"Contepec","26.6732961027",
"2020",	16018,"Copándaro","10.6905425692",
"2020",	16019,"Cotija","19.5753973546",
"2020",	16020,"Cuitzeo","16.9926095394",
"2020",	16021,"Charapan","41.921419101",
"2020",	16022,"Charo","17.4357594085",
"2020",	16023,"Chavinda","21.6554678806",
"2020",	16024,"Cherán","24.4544105975",
"2020",	16025,"Chilchota","33.637279371",
"2020",	16026,"Chinicuila","6.6535776614",
"2020",	16027,"Chucándiro","14.5111703218",
"2020",	16028,"Churintzio","15.1395210766",
"2020",	16029,"Churumuco","25.4547538573",
"2020",	16030,"Ecuandureo","14.7740575278",
"2020",	16031,"Epitacio Huerta","35.1555218556",
"2020",	16032,"Erongarícuaro","25.6941614001",
"2020",	16033,"Gabriel Zamora","15.5097340739",
"2020",	16034,"Hidalgo","29.0396786077",
"2020",	16035,"La Huacana","26.3294445216",
"2020",	16036,"Huandacareo","16.1361668391",
"2020",	16037,"Huaniqueo","13.0576147744",
"2020",	16038,"Huetamo","20.7817855857",
"2020",	16039,"Huiramba","18.1376975169",
"2020",	16040,"Indaparapeo","29.6344892801",
"2020",	16041,"Irimbo","26.9667869556",
"2020",	16042,"Ixtlán","17.6665823578",
"2020",	16043,"Jacona","23.7610091622",
"2020",	16044,"Jiménez","21.9060592365",
"2020",	16045,"Jiquilpan","18.8346238478",
"2020",	16046,"Juárez","24.7392213949",
"2020",	16047,"Jungapeo","21.9995236285",
"2020",	16048,"Lagunillas","22.2360248447",
"2020",	16049,"Madero","20.2784011362",
"2020",	16050,"Maravatío","18.6355504604",
"2020",	16051,"Marcos Castellanos","12.095533889",
"2020",	16052,"Lázaro Cárdenas","26.2337403034",
"2020",	16053,"Morelia","14.7640759608",
"2020",	16054,"Morelos","5.4925219185",
"2020",	16055,"Múgica","24.1776970848",
"2020",	16056,"Nahuatzen","40.5831474676",
"2020",	16057,"Nocupétaro","8.0154094694",
"2020",	16058,"Nuevo Parangaricutiro","15.8121676308",
"2020",	16059,"Nuevo Urecho","13.6291600634",
"2020",	16060,"Numarán","6.1496450027",
"2020",	16061,"Ocampo","36.3063665828",
"2020",	16062,"Pajacuarán","30.437095609",
"2020",	16063,"Panindícuaro","18.8858463233",
"2020",	16064,"Parácuaro","21.6491307698",
"2020",	16065,"Paracho","22.9366542869",
"2020",	16066,"Pátzcuaro","23.7784513407",
"2020",	16067,"Penjamillo","21.497028834",
"2020",	16068,"Peribán","10.611330243",
"2020",	16069,"La Piedad","19.8551706037",
"2020",	16070,"Purépero","10.479382043",
"2020",	16071,"Puruándiro","19.1830947409",
"2020",	16072,"Queréndaro","25.4545666699",
"2020",	16073,"Quiroga","15.267955625",
"2020",	16074,"Cojumatlán de Régules","22.2230457899",
"2020",	16075,"Los Reyes","22.8900561718",
"2020",	16076,"Sahuayo","27.0022821984",
"2020",	16077,"San Lucas","32.6203273375",
"2020",	16078,"Santa Ana Maya","18.2803550675",
"2020",	16079,"Salvador Escalante","27.984488375",
"2020",	16080,"Senguio","34.0256663413",
"2020",	16081,"Susupuato","34.8590343568",
"2020",	16082,"Tacámbaro","21.9572536665",
"2020",	16083,"Tancítaro","18.7552118603",
"2020",	16084,"Tangamandapio","16.941028428",
"2020",	16085,"Tangancícuaro","16.1789016524",
"2020",	16086,"Tanhuato","18.6043800474",
"2020",	16087,"Taretan","12.0668932796",
"2020",	16088,"Tarímbaro","23.6755793498",
"2020",	16089,"Tepalcatepec","11.7968056206",
"2020",	16090,"Tingambato","24.2153762426",
"2020",	16091,"Tingüindín","15.0120421317",
"2020",	16092,"Tiquicheo de Nicolás Romero","28.1905172148",
"2020",	16093,"Tlalpujahua","36.1204367053",
"2020",	16094,"Tlazazalca","13.1806534273",
"2020",	16095,"Tocumbo","19.6651783148",
"2020",	16096,"Tumbiscatío","17.3616236162",
"2020",	16097,"Turicato","17.4209367238",
"2020",	16098,"Tuxpan","21.3931164999",
"2020",	16099,"Tuzantla","36.4487408235",
"2020",	16100,"Tzintzuntzan","28.1545562178",
"2020",	16101,"Tzitzio","41.349460453",
"2020",	16102,"Uruapan","20.5804623404",
"2020",	16103,"Venustiano Carranza","24.3438858117",
"2020",	16104,"Villamar","25.9256232669",
"2020",	16105,"Vista Hermosa","19.2427107739",
"2020",	16106,"Yurécuaro","36.2454705731",
"2020",	16107,"Zacapu","22.3704188881",
"2020",	16108,"Zamora","24.1285989211",
"2020",	16109,"Zináparo","7.2402597403",
"2020",	16110,"Zinapécuaro","23.0367455692",
"2020",	16111,"Ziracuaretiro","24.3522978152",
"2020",	16112,"Zitácuaro","19.8537035353",
"2020",	16113,"José Sixto Verduzco","28.265176283",
"2020",	17,"Morelos","NA",
"2020",	17001,"Amacuzac","34.1311078318",
"2020",	17002,"Atlatlahucan","32.3856715027",
"2020",	17003,"Axochiapan","30.6617218502",
"2020",	17004,"Ayala","24.0530831586",
"2020",	17005,"Coatlán del Río","29.0702478684",
"2020",	17006,"Cuautla","24.3839786313",
"2020",	17007,"Cuernavaca","17.5706207881",
"2020",	17008,"Emiliano Zapata","25.0872874588",
"2020",	17009,"Huitzilac","32.642096047",
"2020",	17010,"Jantetelco","27.510062263",
"2020",	17011,"Jiutepec","19.3008437179",
"2020",	17012,"Jojutla","19.5714869045",
"2020",	17013,"Jonacatepec","21.7200906052",
"2020",	17014,"Mazatepec","15.8919263908",
"2020",	17015,"Miacatlán","28.5229770743",
"2020",	17016,"Ocuituco","31.7956587182",
"2020",	17017,"Puente de Ixtla","30.4460726064",
"2020",	17018,"Temixco","27.6899553348",
"2020",	17019,"Tepalcingo","19.4836660843",
"2020",	17020,"Tepoztlán","24.4286997773",
"2020",	17021,"Tetecala","15.1186168074",
"2020",	17022,"Tetela del Volcán","16.2982498315",
"2020",	17023,"Tlalnepantla","18.7819856704",
"2020",	17024,"Tlaltizapán de Zapata","28.9747899054",
"2020",	17025,"Tlaquiltenango","20.5989434429",
"2020",	17026,"Tlayacapan","33.1236747386",
"2020",	17027,"Totolapan","26.0532913257",
"2020",	17028,"Xochitepec","22.784135479",
"2020",	17029,"Yautepec","21.8227662781",
"2020",	17030,"Yecapixtla","23.5447616104",
"2020",	17031,"Zacatepec","17.4855472321",
"2020",	17032,"Zacualpan de Amilpas","7.7486272117",
"2020",	17033,"Temoac","17.176972792",
"2020",	17034,"Coatetelco","50.1039632044",
"2020",	17035,"Xoxocotla","39.2812715645",
"2020",	17036,"Hueyapan","9.7711493957",
"2020",	18,"Nayarit","NA",
"2020",	18001,"Acaponeta","32.8496255492",
"2020",	18002,"Ahuacatlán","14.7699731486",
"2020",	18003,"Amatlán de Cañas","14.1715352638",
"2020",	18004,"Compostela","11.4777503436",
"2020",	18005,"Huajicori","24.4671853857",
"2020",	18006,"Ixtlán del Río","16.6965287819",
"2020",	18007,"Jala","18.5999893709",
"2020",	18008,"Xalisco","16.623449772",
"2020",	18009,"Del Nayar","32.4800949057",
"2020",	18010,"Rosamorada","25.9361408313",
"2020",	18011,"Ruíz","27.0851985362",
